flesch_reading_ease*flesch_kincaid_grade*smog_index*gunning_fog*coleman_liau_index*automated_readability_index*dale_chall_readability_score*linsear_write_formula*spache_readability*mcalpine_eflaw*reading_time*syllable_count*monosyllab_count*polysyllab_count*word_count*miniword_count*difficult_words*school_grade*complexity
79.6*6.4*0.0*9.15*5.62*7.0*11.91*10.5*4.25*25.0*1.06*22*13*1*17*8*2*6th and 7th grade*simple
25.8*14.6*0.0*12.0*18.97*20.1*15.68*17.0*6.67*24.0*1.97*38*10*5*20*4*7*14th and 15th grade*simple
50.84*9.2*0.0*4.8*14.72*11.7*10.81*6.5*4.68*15.0*1.01*20*5*1*12*3*3*9th and 10th grade*simple
67.93*10.9*0.0*12.1*7.43*13.5*9.48*17.0*6.06*41.5*3.69*76*39*1*57*26*8*10th and 11th grade*simple
41.36*10.7*0.0*11.35*11.3*9.3*10.35*8.0*5.32*18.0*0.98*24*7*2*13*5*4*10th and 11th grade*simple
59.64*9.9*0.0*12.0*12.01*13.1*11.73*13.5*6.24*27.0*1.53*30*12*2*20*7*6*11th and 12th grade*simple
88.06*5.2*0.0*6.8*5.97*6.8*10.05*10.5*4.25*23.0*1.04*21*14*1*17*6*2*5th and 6th grade*simple
41.7*12.7*0.0*17.92*14.74*15.8*12.2*16.5*6.67*28.0*1.75*35*14*5*21*7*7*12th and 13th grade*simple
74.19*6.4*0.0*11.31*9.04*8.5*12.23*10.5*4.66*20.0*1.0*19*11*2*14*6*3*8th and 9th grade*simple
102.61*1.7*0.0*4.4*4.74*3.3*9.92*5.0*3.17*14.0*0.66*12*10*0*11*3*1*4th and 5th grade*simple
63.02*10.7*0.0*11.6*11.78*14.6*9.3*14.0*6.43*35.0*1.84*36*15*1*25*10*6*11th and 12th grade*simple
89.08*4.8*0.0*8.9*10.32*10.1*10.35*10.5*3.63*21.0*1.18*19*14*1*16*5*1*10th and 11th grade*simple
62.34*6.8*0.0*3.6*12.5*9.3*12.86*4.0*4.97*11.0*0.73*14*4*0*9*2*3*12th and 13th grade*simple
66.74*7.2*0.0*11.35*6.83*6.1*11.57*8.5*4.0*22.0*0.85*20*11*2*13*9*2*6th and 7th grade*simple
73.17*6.8*0.0*6.0*6.89*6.8*7.54*7.75*4.39*22.0*1.94*42*19*1*30*14*5*6th and 7th grade*simple
45.42*9.2*0.0*8.04*15.74*14.0*14.61*7.0*4.97*11.0*0.87*16*4*2*9*2*3*8th and 9th grade*simple
59.98*11.8*0.0*14.06*3.72*9.9*11.23*19.5*6.02*47.0*1.51*38*22*4*28*19*4*11th and 12th grade*simple
77.57*7.2*0.0*7.6*8.99*12.1*12.06*13.5*4.42*24.0*1.42*24*14*0*19*5*2*7th and 8th grade*simple
71.48*9.5*0.0*11.6*9.7*13.3*9.3*15.0*6.43*34.0*1.73*33*18*1*25*9*6*9th and 10th grade*simple
61.33*7.2*0.0*6.0*11.4*10.2*12.03*6.5*3.54*15.5*1.66*31*14*4*20*11*3*6th and 7th grade*simple
113.1*-0.4*0.0*3.6*0.26*-0.3*11.1*4.0*2.11*14.0*0.47*9*9*0*9*5*0*-1th and 0th grade*simple
96.52*4.0*0.0*6.8*2.2*3.7*7.27*8.5*3.74*26.0*0.88*18*16*0*17*9*1*3rd and 4th grade*simple
52.87*8.4*0.0*8.0*13.72*11.4*10.45*8.5*3.97*14.0*0.87*17*6*3*10*4*2*7th and 8th grade*simple
95.17*2.5*0.0*4.0*7.92*5.7*12.03*4.5*3.97*13.0*0.69*12*8*0*10*3*2*4th and 5th grade*simple
43.39*9.9*0.0*11.67*17.9*14.0*11.36*8.0*5.52*15.0*1.03*20*5*3*11*4*4*11th and 12th grade*simple
79.26*4.4*0.0*3.6*3.51*1.9*7.59*5.0*4.02*15.0*0.53*13*6*1*9*6*2*3rd and 4th grade*simple
64.37*6.0*0.0*8.51*4.07*2.3*8.5*4.0*4.28*10.0*0.44*11*4*1*7*3*2*8th and 9th grade*simple
37.98*10.0*0.0*8.2*12.25*9.1*11.93*4.5*6.27*10.0*0.66*15*2*1*8*2*4*11th and 12th grade*simple
39.0*15.8*0.0*20.3*15.56*22.1*12.63*26.5*8.04*45.0*2.75*50*22*6*32*13*10*15th and 16th grade*simple
67.76*6.8*0.0*4.8*8.16*7.1*10.15*6.0*5.04*16.0*1.69*35*13*0*24*8*7*6th and 7th grade*simple
55.58*11.5*0.0*14.6*9.87*12.6*12.72*15.5*7.45*33.0*1.65*36*15*3*24*9*9*12th and 13th grade*simple
80.11*6.2*0.0*7.81*7.71*8.3*9.24*9.0*4.47*21.0*2.2*42*26*1*33*9*5*7th and 8th grade*simple
35.61*15.0*0.0*15.24*12.25*16.1*11.41*17.5*8.15*37.0*2.03*45*13*3*27*10*11*14th and 15th grade*simple
55.92*13.4*0.0*17.8*12.66*18.9*10.16*22.5*6.96*44.0*2.42*46*23*5*32*12*6*12th and 13th grade*simple
88.06*5.2*0.0*9.15*3.59*4.7*7.73*9.0*4.25*25.5*1.87*42*29*2*34*17*4*4th and 5th grade*simple
74.19*6.4*0.0*11.31*8.23*7.4*9.97*9.0*4.66*21.0*0.95*19*11*2*14*7*3*6th and 7th grade*simple
58.28*8.4*0.0*11.35*10.37*8.6*10.35*8.0*5.32*20.0*0.95*21*8*2*13*7*4*7th and 8th grade*simple
68.1*8.7*0.0*10.0*5.63*8.8*8.58*14.5*4.09*29.0*1.26*27*15*2*20*9*1*8th and 9th grade*simple
56.93*6.8*0.0*9.07*12.05*9.0*11.83*3.5*3.12*8.0*0.51*10*4*1*6*2*1*11th and 12th grade*simple
84.68*4.4*0.0*8.13*10.37*8.1*10.81*6.5*3.25*16.0*0.88*15*10*1*12*4*1*10th and 11th grade*simple
94.15*2.9*0.0*4.4*4.74*3.6*7.05*5.25*2.78*14.5*1.34*26*18*0*22*7*1*4th and 5th grade*simple
71.14*7.6*0.0*11.51*7.02*7.6*7.27*11.5*4.25*26.0*1.09*23*14*2*17*9*2*7th and 8th grade*simple
59.98*11.8*0.0*12.63*11.61*16.4*11.79*16.5*7.24*35.0*2.09*39*18*1*28*7*8*11th and 12th grade*simple
56.93*13.0*0.0*13.69*6.51*13.2*10.27*18.0*6.32*48.0*1.85*42*24*2*31*17*4*12th and 13th grade*simple
55.58*11.5*0.0*12.93*12.77*15.1*11.41*15.0*6.73*28.0*1.84*36*15*2*24*4*7*12th and 13th grade*simple
69.79*6.0*0.0*8.0*11.98*9.7*12.03*5.5*4.83*15.5*1.63*30*15*2*20*11*6*5th and 6th grade*simple
86.71*3.7*0.0*4.0*4.44*2.9*7.29*4.5*3.97*15.0*0.6*13*7*0*10*5*2*3rd and 4th grade*simple
86.71*3.7*0.0*4.0*7.92*6.6*12.03*5.0*3.11*12.0*0.72*13*7*0*10*2*1*3rd and 4th grade*simple
66.23*7.4*0.0*8.36*10.72*9.4*8.4*8.0*4.34*18.5*2.03*40*19*2*27*10*5*7th and 8th grade*simple
31.55*16.6*0.0*22.72*16.43*21.6*12.31*24.5*8.54*44.0*2.66*54*16*8*31*13*12*16th and 17th grade*simple
46.44*8.8*0.0*8.2*10.8*8.5*11.93*5.0*6.27*11.0*0.65*14*3*1*8*3*4*8th and 9th grade*simple
80.62*6.0*0.0*6.4*5.97*6.0*10.35*7.5*4.71*23.0*0.97*20*12*0*16*7*3*5th and 6th grade*simple
67.76*6.8*0.0*6.47*10.14*8.7*10.15*7.0*5.4*16.5*1.81*35*14*1*24*9*8*6th and 7th grade*simple
71.14*7.6*0.0*11.51*9.74*9.8*8.19*11.5*4.25*24.0*1.2*24*12*2*17*7*2*9th and 10th grade*simple
106.67*0.1*0.0*2.8*9.06*6.3*13.01*3.0*3.05*9.0*0.53*8*6*0*7*2*1*2nd and 3rd grade*simple
116.15*-1.5*0.0*2.4*3.35*2.0*9.2*2.5*1.68*9.0*0.38*6*6*0*6*3*0*2nd and 3rd grade*simple
84.17*4.6*0.0*8.2*8.74*7.4*8.68*7.25*3.98*17.5*1.76*32*20*2*25*10*4*8th and 9th grade*simple
58.28*8.4*0.0*11.35*10.83*9.0*12.78*8.0*6.64*18.0*0.97*21*7*2*13*5*6*7th and 8th grade*simple
48.81*9.9*0.0*8.46*11.13*9.4*7.71*8.5*4.04*19.0*1.04*24*8*2*14*5*2*8th and 9th grade*simple
53.88*8.0*0.0*8.04*14.47*10.8*12.86*5.0*4.97*11.0*0.78*15*4*1*9*2*3*7th and 8th grade*simple
78.25*4.8*0.0*8.0*4.44*2.9*7.29*5.5*3.97*16.0*0.6*14*7*1*10*6*2*4th and 5th grade*simple
88.06*5.2*0.0*6.8*6.67*8.4*8.19*10.5*3.74*23.0*1.13*21*13*0*17*6*1*6th and 7th grade*simple
64.04*10.3*0.0*12.93*12.02*15.7*10.75*18.0*6.37*29.0*1.88*33*18*2*24*5*6*10th and 11th grade*simple
60.31*7.6*0.0*8.04*14.25*11.5*12.79*6.0*5.52*15.0*0.94*18*6*1*11*4*4*7th and 8th grade*simple
104.64*0.9*0.0*3.6*4.78*3.5*5.84*4.5*2.11*12.0*0.57*10*8*0*9*3*0*4th and 5th grade*simple
50.84*9.2*0.0*11.47*9.15*7.1*10.15*8.5*3.96*16.5*1.69*41*15*6*24*9*4*8th and 9th grade*simple
68.1*8.7*0.0*12.0*7.37*9.5*7.79*15.0*4.95*28.0*1.31*28*15*3*20*8*3*7th and 8th grade*simple
37.3*12.3*0.0*13.86*16.88*15.9*8.19*17.0*4.75*23.0*1.53*31*10*7*17*6*3*16th and 17th grade*simple
64.2*8.2*0.0*11.36*10.84*9.9*10.52*10.5*4.69*21.0*2.28*45*21*4*31*11*6*10th and 11th grade*simple
58.96*12.2*0.0*14.36*9.93*15.0*11.61*17.5*7.3*40.0*1.98*40*20*2*29*11*8*11th and 12th grade*simple
83.66*4.8*0.0*8.28*7.24*7.2*9.14*8.5*4.66*19.0*0.9*17*10*1*13*6*3*8th and 9th grade*simple
73.17*6.8*0.0*7.33*13.45*12.1*9.12*8.0*4.96*20.5*2.44*41*20*1*30*11*7*6th and 7th grade*simple
76.72*5.4*0.0*8.08*5.72*4.6*8.33*7.0*3.58*17.0*1.45*32*17*3*23*11*3*4th and 5th grade*simple
48.47*8.0*0.0*9.07*16.87*13.0*9.2*4.0*3.83*6.0*1.18*22*7*3*12*0*3*7th and 8th grade*simple
44.41*9.6*0.0*12.0*11.98*9.9*15.19*8.5*5.69*14.0*0.82*18*5*3*10*4*4*9th and 10th grade*simple
64.04*10.3*0.0*11.27*15.15*19.4*12.72*21.0*6.37*30.0*2.16*34*16*2*24*6*6*10th and 11th grade*simple
96.18*2.1*0.0*3.6*7.39*5.6*11.1*4.5*3.06*13.0*0.63*11*7*0*9*4*1*4th and 5th grade*simple
58.58*8.2*10.5*10.34*10.19*8.8*13.41*7.833333333333334*6.25*18.3*2.84*62*22*5*38*17*16*10th and 11th grade*simple
16.66*18.1*0.0*21.26*16.14*20.7*12.15*25.0*8.49*39.0*2.5*56*13*8*29*10*12*20th and 21st grade*simple
30.87*12.7*0.0*19.33*15.77*14.0*11.75*13.5*6.39*21.0*1.31*28*9*5*15*6*6*13th and 14th grade*simple
84.68*4.4*0.0*8.13*12.28*10.5*13.44*7.5*3.96*15.0*0.97*15*10*1*12*3*2*7th and 8th grade*simple
79.26*4.4*0.0*8.04*11.86*8.7*9.35*5.0*4.02*11.0*0.72*13*6*1*9*2*2*8th and 9th grade*simple
38.32*11.9*0.0*16.4*12.18*11.0*9.36*12.5*5.24*24.0*1.22*28*11*4*16*8*4*11th and 12th grade*simple
76.22*5.6*0.0*8.13*10.83*8.9*12.13*6.5*3.96*18.0*0.91*17*8*1*12*6*2*6th and 7th grade*simple
80.62*6.0*0.0*6.4*14.32*12.8*12.33*7.5*5.24*22.0*1.31*21*11*0*16*6*4*5th and 6th grade*simple
59.64*9.9*0.0*12.0*7.37*9.1*7.0*13.0*4.95*30.0*1.28*29*13*2*20*10*3*9th and 10th grade*simple
51.85*8.8*0.0*4.4*17.9*14.9*14.23*6.5*6.3*13.0*1.06*19*4*1*11*2*5*14th and 15th grade*simple
30.2*15.0*0.0*14.6*15.38*18.0*10.75*19.5*6.37*33.0*2.06*43*13*6*24*9*6*14th and 15th grade*simple
58.62*10.3*0.0*16.02*7.83*11.5*11.45*17.0*6.26*31.0*1.47*31*15*4*21*10*6*11th and 12th grade*simple
40.35*11.1*0.0*17.03*14.43*12.8*13.35*12.5*5.88*19.0*1.19*25*9*4*14*5*5*12th and 13th grade*simple
83.32*2.9*0.0*2.0*2.64*1.8*10.2*2.0*4.98*7.0*0.32*7*3*0*5*2*2*1st and 2nd grade*simple
43.74*18.1*0.0*22.15*10.11*22.3*10.84*28.0*9.0*62.0*2.98*62*32*5*44*18*10*10th and 11th grade*simple
6.17*13.9*0.0*15.73*12.52*9.5*10.51*5.0*5.27*9.0*1.04*27*6*5*12*6*5*12th and 13th grade*simple
82.65*5.2*0.0*8.46*4.92*4.4*8.84*7.5*4.04*20.0*0.82*18*11*1*14*6*2*4th and 5th grade*simple
93.81*0.9*0.0*1.2*5.35*6.8*14.31*1.0*4.13*3.0*0.25*4*2*0*3*0*1*0th and 1st grade*simple
87.72*3.3*0.0*3.6*3.51*1.9*7.59*4.0*4.02*14.0*0.53*12*6*0*9*5*2*3rd and 4th grade*simple
69.79*6.0*0.0*8.0*3.86*2.9*10.45*5.5*3.97*14.0*0.6*15*6*1*10*4*2*5th and 6th grade*simple
92.12*3.6*0.0*5.2*5.5*5.0*9.14*6.5*4.66*19.0*0.81*16*10*0*13*6*3*4th and 5th grade*simple
66.74*7.2*0.0*8.28*9.03*7.9*9.14*7.5*4.0*17.0*0.93*19*10*1*13*4*2*7th and 8th grade*simple
32.91*18.1*0.0*21.52*13.82*23.6*13.0*29.0*8.46*52.0*3.08*60*26*6*38*14*10*-1th and 0th grade*simple
60.65*9.5*0.0*9.71*10.79*11.4*8.73*13.5*4.42*28.0*1.38*29*13*3*19*9*2*9th and 10th grade*simple
83.66*4.8*0.0*5.2*8.16*7.2*9.14*6.0*4.66*18.0*0.9*17*9*0*13*5*3*5th and 6th grade*simple
87.72*3.3*0.0*3.6*2.87*1.4*9.35*4.0*4.02*13.0*0.51*12*6*0*9*4*2*3rd and 4th grade*simple
34.6*15.4*0.0*18.34*13.06*17.1*12.36*19.5*8.17*40.0*2.14*47*16*5*28*12*11*11th and 12th grade*simple
0.42*18.2*0.0*22.0*18.97*18.2*13.31*17.5*7.96*26.0*1.85*43*10*7*20*6*10*17th and 18th grade*simple
75.2*6.0*0.0*8.28*7.7*6.5*10.35*7.0*4.0*16.0*0.87*18*9*1*13*3*2*6th and 7th grade*simple
81.63*5.6*0.0*11.33*3.41*4.6*11.75*10.5*4.1*23.0*0.87*20*12*2*15*8*2*5th and 6th grade*simple
87.72*3.3*0.0*3.6*8.67*6.1*7.59*4.0*4.02*13.0*0.65*12*6*0*9*4*2*3rd and 4th grade*simple
57.27*8.8*0.0*11.31*11.53*10.1*12.23*9.0*6.5*20.0*1.07*23*7*2*14*6*6*8th and 9th grade*simple
59.8*7.8*0.0*6.34*7.0*5.8*8.33*7.25*3.58*16.5*1.54*36*13*3*23*10*3*7th and 8th grade*simple
66.74*7.2*0.0*8.28*9.96*10.3*11.57*8.5*4.99*17.5*2.04*38*17*2*26*9*7*8th and 9th grade*simple
56.59*11.1*0.0*16.16*12.77*14.8*13.02*17.0*6.33*33.0*1.78*34*16*4*23*10*6*12th and 13th grade*simple
80.62*6.0*0.0*7.65*6.55*6.7*9.36*8.25*4.44*23.5*2.01*41*24*1*32*15*5*6th and 7th grade*simple
84.68*4.4*0.0*4.8*10.83*8.5*8.18*5.5*3.25*15.0*0.9*16*8*0*12*3*1*4th and 5th grade*simple
103.63*1.3*0.0*4.0*2.12*1.0*7.29*4.5*2.25*15.0*0.54*11*9*0*10*5*0*0th and 1st grade*simple
58.29*14.6*0.0*16.25*11.38*20.6*13.0*21.0*8.46*51.0*2.73*51*26*1*38*13*10*20th and 21st grade*simple
82.99*7.2*0.0*8.8*6.96*9.7*9.03*12.0*5.11*33.0*1.38*27*17*0*22*11*3*6th and 7th grade*simple
71.31*5.4*0.0*8.11*9.3*6.9*10.56*4.5*3.56*12.0*1.28*25*11*2*17*7*3*4th and 5th grade*simple
41.36*10.7*0.0*14.43*13.5*11.5*14.0*9.0*7.3*19.0*1.07*23*6*3*13*6*7*13th and 14th grade*simple
84.0*6.8*0.0*8.4*4.01*6.8*8.44*11.0*4.21*32.0*1.16*25*17*0*21*11*1*6th and 7th grade*simple
72.16*7.2*0.0*6.4*11.42*10.7*8.38*8.0*3.63*19.0*1.2*23*9*0*16*3*1*7th and 8th grade*simple
44.75*17.7*0.0*19.99*10.69*22.5*10.18*26.5*8.3*60.0*3.01*61*29*3*43*17*7*10th and 11th grade*simple
88.74*2.9*0.0*3.2*5.76*4.4*13.9*3.5*3.04*11.0*0.54*10*6*0*8*3*1*3rd and 4th grade*simple
64.38*12.2*0.0*14.05*5.58*13.1*8.68*18.5*6.69*49.0*1.85*41*24*1*32*17*5*8th and 9th grade*simple
86.71*3.7*0.0*6.0*8.5*6.2*10.45*5.0*4.4*15.5*1.41*26*15*1*20*11*5*5th and 6th grade*simple
76.22*5.6*0.0*4.8*6.02*4.8*8.18*6.25*3.96*18.0*1.51*33*16*1*24*12*4*5th and 6th grade*simple
56.93*13.0*0.0*14.98*8.77*15.5*8.23*20.5*5.76*44.0*2.07*43*23*3*31*13*2*8th and 9th grade*simple
16.49*14.1*0.0*17.8*19.18*16.3*13.1*11.25*7.07*16.0*2.45*53*11*8*25*7*13*13th and 14th grade*simple
47.12*12.7*0.0*11.27*11.55*14.5*12.72*15.5*6.73*31.0*1.79*38*12*2*24*7*7*12th and 13th grade*simple
66.07*9.5*0.0*10.62*8.82*11.4*11.9*13.0*6.68*29.0*1.5*31*14*1*22*7*7*8th and 9th grade*simple
104.64*0.9*0.0*3.6*6.7*5.1*11.1*4.5*3.06*10.0*0.62*10*8*0*9*1*1*4th and 5th grade*simple
65.39*5.6*0.0*5.73*10.08*7.5*10.51*3.0*3.83*8.0*0.97*19*6*1*12*4*3*5th and 6th grade*simple
62.68*8.7*0.0*9.15*9.74*9.8*8.19*11.5*5.26*24.0*1.2*25*11*2*17*7*4*8th and 9th grade*simple
82.81*3.1*0.0*2.2*5.26*3.6*11.09*2.25*3.18*7.5*0.76*15*7*0*11*4*2*2nd and 3rd grade*simple
96.52*4.0*0.0*6.8*6.67*7.3*8.19*8.5*3.74*25.0*1.07*19*15*0*17*8*1*6th and 7th grade*simple
55.24*9.5*0.0*13.9*8.87*8.7*10.35*12.0*5.78*23.0*1.1*26*10*3*16*7*5*9th and 10th grade*simple
58.62*10.3*0.0*12.21*8.12*9.9*12.95*13.0*5.85*29.0*1.37*31*14*2*21*8*5*12th and 13th grade*simple
66.74*7.2*0.0*8.28*9.5*8.2*10.35*7.5*4.0*18.0*0.94*19*8*1*13*5*2*7th and 8th grade*simple
80.62*6.0*0.0*8.9*3.48*4.2*7.39*10.5*3.63*26.0*0.88*21*13*2*16*10*1*5th and 6th grade*simple
75.88*9.9*0.0*11.6*4.54*11.1*7.8*16.5*5.52*42.0*1.63*34*24*0*29*13*2*11th and 12th grade*simple
69.62*8.1*0.0*8.48*8.41*9.4*8.39*11.75*4.38*26.5*2.5*51*25*2*37*16*4*8th and 9th grade*simple
45.42*9.2*0.0*12.49*11.86*8.7*12.86*6.0*6.89*12.0*0.72*16*4*2*9*3*5*8th and 9th grade*simple
80.28*4.1*0.0*3.2*7.21*4.9*9.95*3.5*4.12*11.0*0.56*11*5*0*8*3*2*3rd and 4th grade*simple
114.12*-0.8*0.0*3.2*-0.05*-1.0*7.98*3.5*1.97*12.0*0.41*8*8*0*8*4*0*-1th and 0th grade*simple
59.3*8.0*0.0*11.47*22.43*19.1*16.07*8.0*5.4*14.0*1.29*19*8*2*12*2*4*7th and 8th grade*simple
69.79*6.0*0.0*12.0*7.92*6.2*10.45*6.5*3.97*14.0*0.71*15*7*2*10*4*2*5th and 6th grade*simple
70.47*9.9*0.0*11.94*6.22*11.0*9.18*15.0*5.83*39.0*1.57*34*20*1*26*13*4*9th and 10th grade*simple
14.46*14.8*0.0*16.83*17.1*15.2*10.35*13.25*5.85*18.5*2.66*60*14*9*29*8*10*14th and 15th grade*simple
84.68*4.4*0.0*4.8*6.95*5.4*9.5*5.5*4.68*17.0*0.78*15*9*0*12*5*3*4th and 5th grade*simple
68.77*6.4*0.0*11.67*6.82*5.5*11.36*7.5*4.74*16.0*0.73*17*7*2*11*5*3*5th and 6th grade*simple
90.77*2.1*0.0*9.07*5.27*3.6*9.2*3.5*3.12*9.0*0.41*8*5*1*6*3*1*3rd and 4th grade*simple
44.75*11.5*0.0*11.64*14.67*14.5*11.55*15.0*5.77*25.0*1.51*30*11*5*18*7*5*11th and 12th grade*simple
72.5*9.1*0.0*12.93*9.35*12.4*8.77*15.0*5.66*34.0*1.63*32*19*2*24*10*4*8th and 9th grade*simple
35.61*15.0*0.0*18.21*12.89*17.6*13.75*21.5*8.47*39.0*2.14*47*14*6*27*12*12*17th and 18th grade*simple
85.18*4.2*0.0*6.34*7.0*6.5*8.33*7.0*2.83*15.5*1.59*30*17*1*23*8*1*6th and 7th grade*simple
13.28*23.6*0.0*26.95*15.68*30.0*13.16*38.5*10.91*65.0*4.11*82*27*10*49*16*18*23rd and 24th grade*simple
76.22*5.6*0.0*4.8*9.85*8.1*8.18*6.0*3.96*16.0*0.88*17*7*0*12*4*2*5th and 6th grade*simple
43.39*9.9*0.0*11.67*17.38*13.6*9.92*7.0*4.74*15.0*1.01*20*7*2*11*4*3*9th and 10th grade*simple
55.58*11.5*0.0*12.93*11.55*14.3*14.04*15.5*7.81*33.0*1.78*37*14*2*24*9*10*11th and 12th grade*simple
76.93*5.3*7.8*6.87*4.74*4.2*9.77*6.333333333333333*3.95*17.0*2.12*46*26*2*34*17*6*4th and 5th grade*simple
66.07*9.5*0.0*14.25*9.86*12.0*11.9*15.0*5.9*30.0*1.54*31*16*3*22*8*5*9th and 10th grade*simple
32.22*14.2*0.0*17.89*15.95*18.5*15.49*19.5*7.46*30.0*1.98*40*12*6*22*8*9*15th and 16th grade*simple
46.44*8.8*0.0*3.2*10.8*7.9*11.93*4.5*5.19*10.0*0.63*14*3*1*8*2*3*10th and 11th grade*simple
64.2*8.2*0.0*10.07*7.31*8.4*11.03*12.25*4.69*21.0*2.13*47*19*4*31*11*6*7th and 8th grade*simple
80.96*7.9*0.0*9.6*7.9*11.4*8.12*14.5*4.94*33.0*1.56*29*20*1*24*9*2*7th and 8th grade*simple
71.14*7.6*0.0*10.33*8.0*9.0*9.12*11.5*4.5*25.0*2.32*47*24*3*34*16*5*7th and 8th grade*simple
85.39*4.2*7.8*6.87*5.26*4.3*9.31*5.833333333333333*3.45*15.7*2.13*43*27*2*34*13*4*5th and 6th grade*simple
53.21*10.3*0.0*11.64*13.05*12.7*11.55*12.5*5.77*24.0*1.41*29*11*3*18*6*5*12th and 13th grade*simple
9.22*18.9*0.0*19.77*16.13*20.0*12.36*23.0*8.47*37.0*2.39*57*13*8*28*9*12*19th and 20th grade*simple
51.18*11.1*0.0*16.0*11.72*12.8*11.73*15.0*6.24*28.0*1.51*31*14*4*20*8*6*11th and 12th grade*simple
86.2*3.8*0.0*6.1*6.64*5.3*10.17*5.5*3.96*16.0*1.41*27*16*1*21*11*4*5th and 6th grade*simple
74.19*6.4*0.0*8.46*6.55*6.1*12.23*8.0*4.04*21.0*0.9*19*10*1*14*7*2*6th and 7th grade*simple
40.35*11.1*0.0*14.17*15.25*13.8*11.1*12.5*5.27*17.0*1.23*25*7*4*14*3*4*10th and 11th grade*simple
72.16*7.2*0.0*8.9*7.83*7.8*12.33*9.0*5.24*23.0*1.06*22*11*1*16*7*4*7th and 8th grade*simple
63.7*8.4*0.0*11.4*11.42*10.7*10.35*11.0*4.71*20.0*1.2*24*10*2*16*4*3*10th and 11th grade*simple
51.18*11.1*0.0*14.0*10.56*11.9*9.37*15.5*4.95*28.0*1.45*31*13*4*20*8*3*10th and 11th grade*simple
84.68*4.4*0.0*4.8*8.4*6.9*9.5*6.0*5.4*16.0*0.84*16*8*0*12*4*4*4th and 5th grade*simple
68.77*6.4*0.0*11.67*8.45*6.3*12.79*7.0*5.52*15.0*0.76*17*7*2*11*4*4*6th and 7th grade*simple
87.72*3.3*0.0*8.04*3.51*1.9*5.84*5.0*3.06*14.0*0.53*12*7*1*9*5*1*3rd and 4th grade*simple
96.52*4.0*0.0*6.8*5.28*7.6*7.27*11.0*3.24*23.0*1.09*18*16*0*17*6*0*7th and 8th grade*simple
37.98*10.0*0.0*18.2*13.01*9.7*11.93*6.5*6.27*12.0*0.68*15*4*3*8*4*4*9th and 10th grade*simple
85.36*8.3*0.0*11.2*5.58*11.2*6.72*15.0*4.79*41.0*1.63*31*25*0*28*13*0*5th and 6th grade*simple
17.0*20.1*0.0*21.29*14.34*23.0*12.73*28.5*8.61*56.0*3.0*68*21*8*37*19*11*12th and 13th grade*simple
32.22*14.2*0.0*17.89*16.48*18.1*12.62*19.5*7.07*28.0*1.95*39*12*6*22*6*8*17th and 18th grade*simple
60.99*11.5*0.0*16.73*12.02*16.3*9.65*19.5*6.24*39.0*2.04*39*21*4*27*12*5*11th and 12th grade*simple
57.27*8.8*0.0*8.46*16.52*14.5*14.48*8.5*6.5*18.0*1.26*22*8*1*14*4*6*8th and 9th grade*simple
61.16*9.3*0.0*10.64*6.73*7.7*9.68*12.75*4.61*26.5*2.29*54*26*6*37*16*5*9th and 10th grade*simple
74.19*6.4*0.0*5.6*5.33*5.8*11.1*7.5*5.27*21.0*0.88*20*8*0*14*7*4*5th and 6th grade*simple
76.22*5.6*0.0*11.47*6.95*5.8*10.81*8.0*3.96*17.0*0.79*17*10*2*12*5*2*5th and 6th grade*simple
42.38*10.3*0.0*11.47*13.27*10.5*12.13*7.5*6.11*17.0*0.97*22*7*2*12*5*5*10th and 11th grade*simple
29.86*13.1*0.0*13.9*14.67*13.1*11.34*11.5*6.32*22.0*1.32*30*8*3*16*6*6*13th and 14th grade*simple
41.7*12.7*0.0*16.02*10.91*13.1*12.95*17.5*6.67*30.0*1.57*35*13*5*21*9*7*12th and 13th grade*simple
92.12*3.6*0.0*6.74*4.8*4.1*11.57*6.5*4.0*20.5*1.54*32*21*1*26*15*4*4th and 5th grade*simple
41.37*16.9*0.0*19.41*12.14*21.3*12.59*24.0*8.46*54.0*2.81*57*26*4*38*16*10*12th and 13th grade*simple
59.3*8.0*0.0*11.47*10.83*8.9*13.44*7.5*6.11*17.0*0.91*19*7*2*12*5*5*7th and 8th grade*simple
95.17*2.5*0.0*4.0*5.02*3.4*7.29*4.5*2.25*16.0*0.62*12*8*0*10*6*0*4th and 5th grade*simple
80.28*4.1*0.0*8.2*5.0*3.2*9.95*4.5*3.04*11.0*0.51*11*7*1*8*3*1*4th and 5th grade*simple
73.85*4.5*0.0*2.4*9.15*6.7*11.83*2.5*4.55*8.0*0.47*9*3*0*6*2*2*6th and 7th grade*simple
65.39*11.8*0.0*13.69*9.3*15.5*9.76*17.5*7.15*46.0*2.07*39*24*1*31*15*7*9th and 10th grade*simple
42.38*10.3*0.0*8.13*16.63*14.0*10.81*7.5*6.11*16.0*1.1*21*5*1*12*4*5*10th and 11th grade*simple
76.22*5.6*0.0*8.13*8.4*6.9*8.18*8.0*3.96*19.0*0.84*17*9*2*12*7*2*7th and 8th grade*simple
86.71*3.7*0.0*8.0*8.5*6.2*10.45*5.5*3.11*13.0*0.71*13*8*1*10*3*1*5th and 6th grade*simple
25.46*18.9*0.0*22.37*13.88*22.3*11.45*27.5*9.08*52.0*2.91*62*21*8*37*15*13*18th and 19th grade*simple
